#ID,M1,M2,M3,M4,M5,M6,M7,M8
gene-Pinx1,8.955671,8.921656,8.177926,11.540859,12.56527,10.142331,6.34644,11.237281
NewGene_3031,0.783016,0.382354,1.146414,0.724666,0.549259,0.572307,0.307015,0.101576
gene-Mllt11,6.764077,6.300791,6.93741,5.561258,8.358516,7.998867,3.892413,3.249418
gene-Mllt10,11.322589,11.58162,9.49471,10.602056,9.189422,10.506932,12.130014,13.219663
NewGene_3034,0,0,0,0,0,0,0.18178,0
NewGene_6007,0,0,0.249524,0.46266,0,0,0,0
gene-Kcnc2,0,0,0,0.004137,0,0,0.003971,0
NewGene_3038,1.343637,2.547548,1.283853,0.87159,1.06609,1.110954,0,0.183116
NewGene_6008,0,0.286475,0.256325,0.667792,0.249267,0.144786,0.099148,0.181518
gene-Pou2f3,0.028622,0.053059,0.137395,0.129972,0.189307,0.066896,0,0
gene-Pou2f2,0.09269,0.184013,0.244612,0.105955,0.553585,0.405969,3.108688,0.666888
gene-Pou2f1,1.994683,2.591554,2.031079,1.906497,1.529618,1.832954,1.997487,1.920125
gene-Higd1c,0,0,0,0,0,0,0,0
gene-Tada2a,14.045186,17.138343,16.755935,17.413467,16.038367,15.38548,7.012262,5.418562
gene-Tada2b,7.091414,7.572775,7.022937,8.126456,7.713187,7.018983,5.267013,6.479995
gene-Pclo,0,0,0,0,0,0,0,0
gene-Hace1,7.060918,7.077195,4.959163,5.951369,5.42248,5.711448,4.361781,4.26637
gene-Acadvl,29.351377,15.750437,14.981731,19.750038,21.700867,29.493608,13.434052,16.178366
gene-Fam241b,0.046135,0,0,0,0,0.193279,0,0
gene-Rbx1,53.076729,52.695141,55.422886,52.33585,63.59058,52.556286,43.040405,32.770054
gene-Hmbox1,4.673713,6.344613,4.63063,7.467413,5.343978,4.7003,5.848964,6.863944
NewGene_6344,1.986141,1.9814,2.335285,1.553529,1.660445,1.49657,2.400368,3.23228
gene-Adgrf5,4.773303,6.55533,3.571038,3.912899,4.667885,5.726907,0.278647,0.070585
gene-Adgrf4,0.07925,0.075449,0.093548,0.062815,0.060613,0.037633,0,0
gene-Adgrf1,0,0,0,0,0.028321,0,0.153639,0.011212
gene-Adgrf3,0,0,0,0,0.021531,0,0.111579,0.119876
gene-Adgrf2,0.013703,0.058925,0.007691,0.069656,0,0.007735,0,0
gene-Alkbh6,10.689537,11.943506,9.103802,8.922507,8.997978,9.544612,14.588048,8.815336
gene-Akip1,1.790613,1.788289,2.215333,1.489198,5.089946,3.847933,13.857045,7.959455
gene-Alkbh5,29.970278,31.574677,27.63262,24.214659,23.29789,23.84531,32.188446,19.091957
gene-Nt5c3b,45.476407,39.986703,40.542809,46.60703,39.655444,37.70236,7.319564,9.522759
gene-Gm33700,0,0,0,0,0,0,0,0
gene-Fam151b,0.398926,0.348915,0.686067,0.352629,1.232701,0.588618,2.607846,0.882739
gene-Mlst8,7.347425,6.742486,7.300365,7.522009,7.932126,8.477998,8.137798,9.834518
NewGene_6348,0.312144,0.288903,0.377458,0.342268,0,0.203992,0.180907,0.13805
NewGene_5061,2.075588,0.636978,0.500843,0.443988,0.590335,0.681359,0.77991,0.298139
gene-Adad1-4,0,0,0,0,0,0,0,0
gene-Inppl1,14.516279,17.122873,13.389551,13.651023,14.174232,15.743689,7.242331,7.242459
gene-Adad1-2,0,0,0,0,0,0,0,0
gene-Adad1-3,0,0,0,0,0,0,0,0
NewGene_5066,1.321451,1.510923,0.47789,0.621751,4.255,3.427861,0.108649,0
gene-Ep300,5.74736,7.151814,5.805615,5.747727,6.931823,7.142899,15.001365,13.696845
gene-Bop1,36.27161,34.686481,37.357601,46.520012,43.568058,43.028294,22.188148,36.639587
gene-Rslcan18,0.258209,0.086566,0.330333,0.263322,0.099302,0.275908,0.276866,0.133093
gene-Mtfr1l,33.184705,35.31409,28.270324,30.604969,34.470086,35.871597,33.210882,29.65743
gene-Apol6,6.194456,10.279998,15.526333,10.143586,7.175296,12.644316,0,0
gene-Apol8,0.103726,0.259863,0.18757,0.077374,0.052911,0.33501,0.086813,0.047117
gene-Zfp874b,0.823903,1.58368,1.918511,1.14699,1.915862,0.830073,1.990034,0.854625
gene-Zfp874a,2.956033,2.594072,2.33227,2.492843,3.280753,3.243122,4.259055,2.007036
gene-Cracdl,0,0.108547,0,0.069418,0.174445,0.10581,0.050494,0.15643
gene-Pclaf,62.179024,58.33194,68.470718,64.369659,65.701004,56.957523,34.898499,75.832443
gene-Aatk,0.210177,0.319734,0.259698,0.137278,0.545035,0.790839,1.905001,7.785829
gene-Aatf,55.424344,52.724043,53.983783,58.240265,59.08525,53.900789,7.767554,13.646756
gene-Vill,10.871276,9.278848,9.821352,8.155965,8.224435,7.259951,10.345304,18.682924
gene-Gm13102,0,0,0,0,0.029509,0,0,0
gene-Ankrd28,15.450127,15.724168,13.973953,17.262395,11.760883,12.208311,8.084866,12.248112
gene-Ankrd29,3.669423,2.936226,3.146198,3.14228,2.927483,3.082542,0,0.044229
gene-Ankrd24,0.550835,0.651231,0.575824,0.427076,0.494075,0.340961,2.295604,0.755046
gene-Ankrd26,4.315639,5.458128,4.595484,4.613247,3.701678,3.837242,1.251476,1.126246
gene-Ankrd27,16.766548,14.817787,13.20756,16.045246,13.848021,13.997479,7.921244,12.790064
gene-Ankrd22,0.036196,0,0.066985,0.028743,0,0.168969,1.840605,7.121356
gene-Ankrd23,1.237674,1.631793,1.408767,1.338835,1.69897,1.100304,2.463985,1.921854
NewGene_6781,0.390298,0.174808,0.024936,0,0.488347,0.278464,2.764344,2.913075
NewGene_6780,0,0,0,0,0,0,2.528212,0
gene-Naip2-3,0.8294,0.103654,0.881092,1.172452,0.42142,0.73623,2.108774,0.312632
gene-Naip2-2,1.246523,1.327304,1.41257,1.540134,2.361757,1.598467,1.751357,2.049489
gene-Piezo2,0.392356,0.445717,0.326048,0.241947,0.54342,0.372373,0,0
NewGene_6789,0,0,0.096095,0.336103,0,0,0,0
gene-Il1rn,21.476365,36.433992,34.498649,34.866648,74.371701,86.324437,285.582291,78.582415
gene-Vil1,0.070483,0.043179,0.108666,0,0.045537,0.05362,0.2371,0
gene-Il1r1,4.65084,4.678956,6.289132,6.373299,8.64645,7.693064,5.46701,0.633246
gene-Il1r2,3.607719,3.719383,3.733994,5.787386,8.141172,9.737003,91.764561,143.624339
gene-Trpa1,0,0,0,0,0,0,0,0
NewGene_6876,0.314828,0,0.296198,0.183868,0.046137,0.014968,0.622903,0.041195
gene-Cuta,53.286768,47.913151,51.601389,46.587375,47.42532,44.594547,53.28476,63.432892
gene-Gm5431-4,0.067531,0.037757,0.124538,0.19378,0.098701,0.086932,0,0
gene-Cutc,3.06303,3.86593,4.2125,3.149489,5.200215,5.080502,5.20797,6.061653
gene-Gm5431-3,0.014817,0.086115,0,0,0.024943,0.016156,0.023939,0.030767
gene-Gm5431-2,0.063013,0.091494,0,0.294445,0,0,0,0
gene-Nphp4,1.586712,1.727889,1.354477,1.984367,2.099698,1.74529,0.070986,0.169409
gene-Oxct2a,0,0,0,0,0,0,0,0
gene-Nphp1,12.008103,11.968026,10.399391,12.587202,11.921167,12.069538,3.374146,2.367649
gene-Nphp3,1.963466,2.497442,2.152805,2.031417,1.319918,1.495587,0.532354,0.982838
gene-Med12l,0.005158,0.033576,0.006521,0.047222,0.053518,0.058707,0.583469,0.577361
gene-Evx1,0,0,0,0,0,0,0,0
gene-Cdsn,5.92774,6.567589,2.881859,3.497071,2.858778,5.318716,0,0
NewGene_3540,0,0.833088,0,0,0,0,0,0
NewGene_3541,0,0,0,0,0,0,0.560633,0
gene-Gbx2,0.051439,0.087605,0.163424,0.221012,0.232928,0.106288,0.204232,0.530508
gene-Rpl37a,274.183929,266.025116,369.348419,233.264633,272.521484,200.167389,141.505905,285.245209
gene-Gbx1,1.147995,1.019492,0.672076,0.892109,0.864463,0.343943,0,0
gene-Olfr1426,0,0,0,0,0,0,0,0
gene-Ankfn1-2,0,0,0,0,0,0,0,0
gene-Zfp988,0.825996,1.201978,1.526313,1.679686,0.898473,0.575542,0,0
NewGene_3546,0.660594,1.148893,1.154138,0.408787,1.586277,1.858088,21.613202,7.52983
gene-Zfp982,1.0273,1.058296,1.171124,1.004966,1.086223,1.133611,0.326453,1.270021
gene-Zfp983,1.440659,1.162245,1.298417,1.256811,1.348281,1.312315,4.025361,1.747784
NewGene_3725,0,0,0,0,0,0,0.034962,2.15775
gene-Zfp981,1.9045,1.362828,2.513035,2.720386,1.962748,1.473398,0.018299,0
gene-Zfp987,0.025781,0.130368,0.369849,0.244825,0.087366,0.056611,0.193008,0.200763
gene-Zfp984,6.064571,7.126648,8.277196,5.87278,6.739333,6.333961,12.818188,8.50986
gene-Zfp985,0,0.006084,0.036428,0.232938,0.042248,0.060739,0,0
gene-Dnhd1,0.18532,0.107183,0.12263,0.144821,0.118578,0.110448,0.10835,0.20322
NewGene_333,0,0,0,0,0,0,0.161292,0
NewGene_332,0,0,0,0.481346,0.597956,0.102215,0,0
NewGene_334,0,0,0,0.168052,0,0,0,0
NewGene_337,0.370844,0,0.036602,0,0,0,0,0
NewGene_336,0.805555,0.331687,0,0,0.066594,0,0,0
NewGene_339,0,0,0,0.345333,0.090583,0,0,0
NewGene_338,0,0,0,0,0,0.381843,0.31149,0
gene-Mfsd10,25.465508,25.306224,23.449708,23.803567,25.923298,22.324422,31.582871,37.303541
gene-Mfsd11,9.062649,9.653065,9.669514,9.66943,12.920783,15.029242,31.891776,24.125351
gene-Mfsd12,5.356686,6.280321,6.30224,6.269073,8.612316,10.399118,25.726864,26.114595
gene-Apln,12.897134,10.236123,7.001756,8.116267,5.412613,6.16012,0,0.28383
gene-Olfr1148,0,0,0,0,0,0,0,0
gene-Cds1,0.401409,0.496882,0.445178,0.42133,0.733235,0.865154,2.53753,2.598338
gene-Hat1,65.131836,57.970982,67.634911,64.641495,69.241066,68.949959,39.90382,59.19434
gene-Cds2,10.200338,9.794942,7.172728,8.590901,8.998956,9.550913,21.222341,20.147187
gene-Olfr1143,0,0,0,0,0,0,0,0
gene-Olfr1140,0,0,0,0,0,0,0,0
gene-Olfr1141,0,0,0,0,0,0,0,0
gene-Dram2,11.149018,11.563565,12.561187,10.448182,14.242441,14.17715,22.752597,16.700419
gene-Olfr1145,0,0,0,0,0,0,0,0
gene-Cytip,1.991084,3.835847,2.097528,2.661793,5.076748,5.679408,210.885074,37.754003
gene-Srpx,0.841124,1.439499,1.074953,0.354116,2.393389,3.127395,0,0
NewGene_3727,0,0,0,0,0,0,0,1.110518
gene-Fjx1,0.43699,0.557751,0.347517,0.376541,0.555715,0.398722,0,0.064924
gene-Krba1,0.004239,0.017391,0.055572,0,0.254245,0.059914,0.485802,0.39944
gene-Fam160a1,3.632653,3.312213,3.037318,3.019559,2.824351,2.946205,0.227154,0.863019
gene-Cnmd,0,0,0.015682,0,0,0,0,0
gene-Fam160a2,2.385868,2.262981,1.677789,1.722394,1.552893,1.721805,1.667285,2.996343
NewGene_1997,0.18038,0.294168,0.076915,0,0,0,0,0
gene-2310057N15Rik,0,0,0,0,0,0,0,0
gene-Uts2-2,0,0,0,0,0,0,0,0
gene-Sbsn,2.946569,2.049612,2.683858,3.200244,1.77796,2.095539,0.137283,0.199879
gene-Srp9,43.997982,35.562336,45.72097,42.712162,51.997364,41.493931,62.241512,69.975029
NewGene_599,0.093105,0.11177,0.056074,0,0.437706,0.268604,0.4536,1.619924
NewGene_598,0,0,0,0,0.05006,0,0.637825,1.138275
NewGene_595,0.222167,0.344165,0.539201,0.273391,0.127968,0.060699,0.4963,0.708223
NewGene_590,0.361789,1.074739,0.331542,0.389949,1.110314,0.412768,1.359685,0.24275
NewGene_593,0.367674,0.195212,0.116203,0,0,0.137125,0.147681,0
gene-Pdzd8,13.002824,11.876508,9.995635,11.143978,11.239064,10.436731,14.099705,14.429358
gene-Pdzd9,0.11709,0.064334,0.278299,0.063954,0.161659,0.124043,0,0.035238
gene-Gm6034,0.204547,0.065296,0.30289,0.050675,0.243473,0.019376,0.083003,0
gene-Gm20810,0,0,0,0,0,0,0,0
gene-Pdzd2,0.099638,0.241526,0.195014,0.172535,0.270575,0.224627,0.039283,0.016735
gene-Gm20812,0,0,0,0,0,0,0,0
gene-Gm20815,0,0,0,0,0,0,0,0
gene-Gm20814,0,0,0,0,0,0,0,0
gene-Pdzd7,1.017889,0.544609,0.485443,0.432103,0.324237,0.378565,0.012343,0.039742
gene-Pigyl,11.139376,8.379895,9.402263,10.024082,12.710783,11.849383,15.786687,16.015963
gene-Dcaf12,26.104674,26.97954,26.58024,25.1125,24.802446,24.246363,26.6042,43.023218
gene-Fbxo17,8.965317,8.293644,10.402408,10.35248,9.715548,7.426975,0.562775,0.853704
gene-Safb,39.235454,40.459321,37.829196,40.836813,36.722732,37.234383,30.818931,35.534712
gene-Fbxo15,0,0,0,0,0,0,0,0
gene-Fbxo11,20.595553,21.077996,16.514352,17.907271,15.958956,17.39165,23.347354,13.446894
gene-Fbxo10,4.402188,4.34035,3.996344,4.998395,3.058488,3.074442,1.152531,1.660065
gene-Gm7073-2,0,0,0,0,0,0,0,0
gene-Psme3ip1,32.715982,29.388763,28.538457,30.320721,30.740297,28.365613,34.785871,30.190887
gene-Slc14a1-2,10.902231,8.817366,7.04389,8.522045,6.25274,6.515119,0.050658,1.798947
gene-Vip,0,0,0,0,0,0,0.031074,0
gene-Vit,0.03776,0,0,0,0,0,0,0.02109
gene-Vim,2582.689453,2553.023926,2185.813232,2402.403809,2121.132324,2121.242676,1149.931763,1200.237305
gene-Jmy,4.274098,4.474613,3.47144,3.840591,3.119498,3.389923,1.962288,1.196841
gene-Gm36298,0.146702,0.490403,0.865649,0.762865,0.57684,0.691692,0.616226,0.515917
gene-Atrip,8.011269,6.175054,5.691382,7.488945,5.605112,6.002032,5.697615,6.315313
gene-1700019N19Rik,0,0,0,0,0,0,0,0
gene-Ulbp1-2,2.106086,2.255229,3.66289,3.969768,2.122523,2.372749,3.141514,3.742308
gene-Cyp46a1,0.198603,0,0.118253,0.143434,0.208892,0,0,0.036572
gene-Aldh3a1,43.815351,24.907318,39.099106,60.614951,20.105495,17.906053,1.381039,1.303216
gene-Aldh3a2,29.503936,24.428133,21.541045,23.872738,21.589329,26.178317,29.697146,23.260795
gene-Hspa1l,2.622592,1.309324,1.437763,1.862653,0.811258,0.74358,0.171627,0.618743
gene-Gsdmc2,0,0,0,0,0,0,0,0
gene-Gsdmc4,0.146644,0,0.047654,0.062325,0.149343,0.129973,0.059608,0
gene-Adssl1,15.408794,18.715803,16.300653,19.254433,25.598619,25.306391,14.700176,41.853977
gene-Hspa1b,15.196798,12.442395,8.025217,3.049742,4.162909,3.986327,0.879919,0.256302
gene-Hspa1a,1.444234,1.050568,0.579993,0.958238,0.521776,0.197683,0.618296,0.146877
gene-Zfp472,4.387853,3.758861,3.773473,4.608834,5.03148,4.043461,6.259676,5.764807
gene-Ifi205-2,4.360124,2.494929,9.524786,7.828083,5.448395,6.050786,1.30753,0
gene-Zfp474,0,0,0,0,0,0,0,0
gene-Cyp11a1,0.330584,0.200452,0.306514,0.205592,0.292977,0.269931,57.727737,40.412755
NewGene_3403,0,0,0,0,0.157708,0,0,0
gene-Rbm48,3.827474,3.794593,4.372671,4.958145,3.770305,3.669568,4.507947,3.643371
gene-Rbm47,0.548507,0.935465,0.906182,0.30451,1.510976,1.738209,6.345035,4.290844
gene-Rbm46,0,0,0.039251,0,0.012557,0,0,0
gene-Rbm45,19.242588,17.943476,19.528585,17.522301,19.408045,16.059723,16.987158,17.184849
gene-Rbm44,0.072498,0,0.045285,0,0.049716,0.049724,0.090803,0.563473
gene-Rbm43,11.832821,11.094001,13.845217,12.832205,11.5389,12.203481,8.320746,17.578064
gene-Rbm42,46.839001,44.034374,45.735203,50.09182,49.667763,51.762905,53.869446,51.008446
gene-Rbm41,3.918271,3.68661,3.575941,3.637339,3.456362,2.99034,3.213632,2.846609
gene-Gm4305,0,0,0,0,0,0,0,0
gene-Gm4307,0,0,0,0,0,0,0,0
gene-Gm4301,0,0,0,0.009193,0,0,0,0
gene-Gm4302,0,0,0,0,0,0,0,0
gene-Gm4303,0,0,0,0,0,0,0,0
gene-Olfr98-4,0,0,0,0,0,0,0,0
gene-Kmt2e,10.537387,9.922925,7.933149,10.122049,7.976898,8.658501,11.67845,9.772557
gene-Hspa14,44.665426,40.868889,43.841339,43.328384,47.279675,43.607903,31.031059,48.758709
gene-Hspa13,21.554209,19.655557,21.319715,20.931927,19.25694,18.640336,16.370893,10.035675
gene-Olfr98-2,0,0,0,0,0,0,0,0
gene-Olfr98-3,0,0,0,0,0,0,0,0
gene-Gm52787,0.049912,0,0.022271,0,0.015694,0,0.063918,0
gene-Med19,21.470444,20.17507,19.47913,21.635759,19.882767,17.040913,12.14535,12.678107
gene-Med18,5.950383,6.220994,6.650268,6.473743,5.810331,5.363689,4.620626,4.307348
gene-Med17,14.784779,14.50294,14.356106,15.595998,13.268374,16.260943,14.331966,18.272556
gene-Med16,7.898474,8.308593,7.560689,8.493974,9.122756,9.141947,6.537889,12.646207
gene-Med15,24.90356,28.76402,23.777637,26.444979,29.18541,28.197558,37.0183,28.414793
gene-Pde4c-2,0,0,0,0,0.012693,0,0,0.022329
gene-Med13,9.307651,9.859318,8.672137,9.021739,7.9249,8.603793,10.639473,6.450301
gene-Rbm4b,4.798327,3.41708,3.94944,4.730223,4.581754,4.17942,6.629911,3.861907
gene-Med11,16.005928,15.951735,17.744308,18.296682,17.736034,17.123652,32.586559,27.271904
gene-Med10,52.263444,37.843953,56.289007,54.406816,58.282237,51.601936,44.71414,33.513341
gene-Ncdn,11.615306,10.53559,10.38295,11.73608,11.715419,10.888743,11.910306,11.626287
gene-Gpr37,0.029714,0,0,0.046562,0.014467,0,0,0
gene-Gpr34,2.305632,0.995702,0.411763,1.774485,3.374761,1.779455,0.791044,3.976118
gene-Gpr35,2.112722,5.283881,6.124443,5.206421,7.412778,8.134471,2.898107,4.725127
gene-Gpr33,0,0.056138,0.036278,0,0.08658,0,0,0
gene-Pkn3,14.919851,14.79369,12.98484,10.653418,9.090855,9.781351,3.219048,2.932287
gene-Gpr39,4.40985,4.143744,4.665909,4.694142,5.070994,4.00485,0,0.230988
gene-Wrn,10.175479,10.474953,10.507619,9.478182,6.876436,8.547255,6.013984,5.379772
gene-Hoxa13,1.112498,0.536604,0.435529,0.661455,0.438292,0.212285,0,0
gene-Hoxa10,8.101334,7.399424,6.553232,5.89285,6.341385,4.72028,0,0.157059
gene-Hoxa11,1.973746,2.88289,2.200259,2.023229,1.429713,1.25082,0,0
gene-Defa40,0,0,0,0,0,0,0,0
gene-Vps26a,35.937706,33.929026,31.291211,32.466423,37.056436,36.562638,77.733485,44.168824
gene-Vps26b,10.68047,9.875778,9.328072,9.559723,11.20687,10.086501,12.320649,15.415464
gene-Vps26c,18.08412,17.882036,18.461164,21.000525,14.259678,17.687073,32.905159,28.116596
gene-Defa43,0,0,0,0,0,0,0,0
gene-Gm3650,0.245703,0.258416,0.630937,0.278005,0.588224,0.322478,1.902153,0
gene-Sec23ip,18.92428,20.268189,19.827443,21.443249,19.190057,20.53138,17.303521,21.799876
gene-Ccdc88c,0.457399,0.780253,0.252556,0.424751,0.822015,0.948404,4.410141,10.010573
gene-Ccdc88b,1.555844,3.251677,2.958299,2.180028,5.75052,6.083025,29.457775,38.673824
gene-Ccdc88a,7.333784,7.792967,6.46466,7.031874,5.687469,5.178274,12.999038,5.963603
gene-Hs2st1,12.855651,12.905576,11.187669,12.116037,11.589608,11.770501,8.776074,6.413037
gene-Nop2,45.554249,44.836537,47.14014,51.513962,54.135686,50.587336,21.7054,38.757324
gene-Plxnb3,0,0.092138,0.075234,0.102323,0.114576,0.071491,0.095552,0.753716
gene-Plxnb2,46.354519,50.239327,42.917331,52.824764,50.200985,53.800241,4.254735,7.620501
gene-Plxnb1,0.812867,1.003626,0.66935,0.921916,0.714838,0.518783,0.004897,0.009711
gene-Pbld1,0,0,0,0,0,0,0,0.016865
gene-Pbld2,0.052505,0.149136,0.160595,0,0.056315,0.013407,0.049807,0.04321
gene-Mgat4a,3.507179,3.653053,3.490713,3.309499,4.70602,5.466343,11.901636,11.49288
gene-Mgat4b,34.149502,38.750294,27.418419,29.556911,27.5952,29.503136,35.15461,31.533127
gene-Mgat4c,0,0,0,0,0,0,0,0
gene-Mgat4d,0,0,0,0,0,0,0,0
gene-Mgat4e,0,0,0,0,0,0,0,0
gene-Mgat4f,0,0,0,0,0,0,0,0
gene-Unc119,13.904657,15.542705,14.311569,15.051559,18.120326,19.130754,18.621521,94.553525
gene-Piezo1,26.916614,32.212973,24.888237,26.905291,25.20744,27.655468,17.128073,16.276385
NewGene_3549,0.797265,0.446947,0.875049,0.708963,1.42165,0.619811,0,0
gene-Uts2r,0,0,0,0,0,0,0,0
gene-Olfr1428,0,0,0,0,0,0,0,0
gene-Olfr1425,0,0,0,0,0,0,0,0
gene-Olfr1424,0,0,0,0,0,0,0,0
gene-Olfr1427,0,0,0,0,0,0,0,0
NewGene_3543,0.074047,0.329123,0.240077,1.27385,0.736422,0.477139,2.636005,2.712563
NewGene_3544,0,0,0,0,0,0,0,0.198098
gene-Olfr1420,0,0,0,0.243987,0,0.047218,0.096749,0
gene-Olfr1423,0,0,0,0,0,0,0.155587,0
NewGene_7258,3.833306,3.060622,3.043683,3.562004,6.80067,6.737947,0,0
NewGene_7259,0,0,0,0,0.360613,0,0,0
gene-Uts2b,0,0,0,0,0,0,0,0
NewGene_7255,0.754078,0.870225,1.047018,1.040848,0.462618,0.570657,0,0
gene-Gm884,0,0,0.013358,0,0,0,0,0
gene-Pax8,0,0,0,0,0,0,0.294708,0.53853
gene-Pax9,2.728856,2.418994,2.398508,2.244908,1.796978,2.326758,0.009183,0
gene-Pax1,0,0,0,0,0,0,0,0
gene-Pax2,0,0,0,0,0,0,0,0
gene-Pax3,0.545745,0.584723,0.668278,0.390594,0.344283,0.308187,0,0
gene-Pax4,0,0,0.065457,0,0,0,0,0
gene-Pax5,0.118558,0.068583,0.687881,0.797039,0.31108,0.428391,2.527967,0.555462
gene-Pax6,0.015484,0,0.041186,0.005406,0,0,0,0.057691
gene-Pax7,0,0,0,0,0,0,0,0
gene-Zadh2,18.404749,18.447184,16.996684,17.070021,14.145866,14.237281,14.837679,14.589289
gene-DXBay18,0,0,0.009157,0,0,0,0,0
gene-Il18bp,9.988399,16.73692,22.035602,16.493136,42.97838,61.987489,6.578117,2.714809
gene-Obi1,8.513116,7.432315,7.989905,8.794821,6.669106,7.5258,8.22443,5.958289
gene-Paxx,3.161988,2.963779,2.589044,2.785112,3.677167,3.050788,2.180561,4.055269
gene-Relch,7.371991,5.941882,6.995644,6.429736,6.034253,6.195311,10.687389,6.105423
gene-Hnf1a,0,0,0,0,0,0,0,0
gene-Hnf1b,0,0,0,0,0,0,0.347093,0
gene-Nap1l5,0,0.076078,0.079758,0,0,0.055208,0.025548,0.070808
gene-Nap1l4,56.040893,59.627954,54.301241,61.204253,56.331801,57.813731,56.455512,66.177871
NewGene_1944,0,0,0,0,0,0.160374,0,0
NewGene_1945,0,0,0,0,0.104055,0,0.645168,0
NewGene_1942,0,0,0,0,0,0.160374,0,0
gene-Nap1l3,0.402363,0.121783,0.239712,0.277767,0.183491,0.2308,0.078306,0.430945
gene-Sntg1,0,0,0,0,0,0,0,0
gene-Atpaf2,14.954718,16.178362,15.205016,17.584959,18.36859,15.492844,11.799738,15.988
gene-Atpaf1,9.428114,10.363032,9.389761,13.036913,8.475446,9.345455,3.714534,2.550519
NewGene_1949,0.517902,0.744284,0.581522,0.359761,0.510882,0.518947,1.89242,0.303498
gene-Gatad2a,30.408683,34.956052,32.660162,33.856889,33.304501,34.523926,28.794003,32.967334
gene-Magea4,0,0,0,0,0,0,0,0
gene-Magea5,0,0,0,0,0,0,0,0
gene-Magea2,0,0,0,0,0,0,0,0
gene-Magea3,0,0,0.019711,0,0,0,0,0
gene-Magea1,0,0,0,0,0,0,0.114122,0
gene-Magea8,0,0,0,0,0,0,0,0
gene-Steap4,1.504211,1.657117,1.645154,0.786043,2.000183,1.126194,0.850584,0.130362
gene-Ttc19,6.668813,5.244127,5.107156,6.167642,6.536696,6.039719,6.088695,3.833628
gene-Olfr768,0,0,0,0,0,0,0,0
gene-Olfr769,0,0,0,0,0,0,0,0
gene-Ttc12,4.35275,4.090127,3.513756,2.926975,3.042956,2.655446,2.315673,0.769915
gene-Ttc13,25.292749,25.453553,23.805725,24.711563,26.157104,25.474703,20.942466,17.492241
gene-Olfr765,0,0,0,0,0,0,0,0
gene-Ttc16,0.100415,0.06125,0.061389,0.117534,0.055682,0.051099,0.036372,0.046969
gene-Ttc17,7.154156,6.575707,6.132224,6.837403,6.075056,7.566601,10.98736,7.029019
gene-Ttc14,6.663701,4.749543,6.725242,5.23742,4.462914,4.311479,9.504579,10.14539
gene-Olfr761,0,0,0,0,0,0,0,0
gene-Cks1b,156.879471,136.700729,168.227097,154.739319,146.477402,132.132401,43.657932,116.276649
gene-Prepl,7.555378,8.977164,7.432327,8.204252,8.580239,9.4948,7.79362,5.418663
gene-Sash1,6.595485,7.652048,6.910621,7.677772,9.271173,10.847778,5.771045,1.764
gene-Sash3,3.953524,6.241902,4.320971,4.437684,14.07338,15.090944,32.302525,67.369886
gene-S100a7a,0.449259,0.274278,0.154579,0.386368,0.440163,0.030144,0.071302,0
gene-Tmem35a,0.049487,0.027024,0.078761,0.026285,0.311552,0.250344,0.126141,0
gene-Tmem35b,5.190834,4.362507,2.431329,2.30359,4.046553,4.027236,5.338779,3.768586
gene-Mybl2,19.89902,20.18486,22.307873,22.352945,21.222949,24.225695,6.085595,22.941469
gene-Mybl1,3.690852,3.376378,4.356944,2.92231,2.236074,3.261482,1.300895,1.278419
gene-Grtp1,6.98172,7.066056,8.031604,7.564397,5.709692,4.316031,1.278603,1.192532
gene-Zfp11,1.340861,1.376124,1.655375,0.98618,1.813887,1.604929,0.823676,0.96933
gene-Zfp13,2.423187,3.526675,2.993668,3.936104,2.227283,3.603813,0.060514,0.04098
gene-Zfp12,3.563867,3.296948,2.960656,3.327268,3.003398,2.605267,2.233776,1.696046
